"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","DSND","DSNW","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","PRCP","SNOW","TAVG","TMAX","TMIN"
"USR0000CCOH","COHASSET CALIFORNIA, CA US","39.8717","-121.7689","528.2","2013-11","1852",,,"42",,,,"78","303",,,"58.3","65.5","51.2"
"USR0000CCOH","COHASSET CALIFORNIA, CA US","39.8717","-121.7689","528.2","2013-12","1852",,,"28",,,,"69","723",,,"51.5","58.3","44.6"
"US1CAOR0005","LAGUNA NIGUEL 0.9 W, CA US","33.528493","-117.720284","145.4","2013-10",,,"0",,,"0.0","1.20",,,"1.36","0.0",,,
"US1CAOR0005","LAGUNA NIGUEL 0.9 W, CA US","33.528493","-117.720284","145.4","2013-11",,,,,,,"0.51",,,"1.55",,,,
"US1CAOR0005","LAGUNA NIGUEL 0.9 W, CA US","33.528493","-117.720284","145.4","2013-12",,,"0",,,"0.0","0.44",,,"0.66","0.0",,,
"USR0000CCOL","COLLINS BALDY CALIFORNIA, CA US","41.775","-122.9503","1674.3","2013-09","504",,,"31",,,,"89","363",,,"57.1","67.3","46.8"
"USR0000CCOL","COLLINS BALDY CALIFORNIA, CA US","41.775","-122.9503","1674.3","2013-10","504",,,"30",,,,"72","821",,,"50.2","59.8","40.7"
"USR0000CCOL","COLLINS BALDY CALIFORNIA, CA US","41.775","-122.9503","1674.3","2013-11","504",,,"24",,,,"61","1491",,,"42.7","49.8","35.6"
"USR0000CCOL","COLLINS BALDY CALIFORNIA, CA US","41.775","-122.9503","1674.3","2013-12","504",,,"8",,,,"66","2299",,,"38.9","46.4","31.4"
"US1CASU0005","SUTTER 0.3 W, CA US","39.159623","-121.75111","22.3","2013-10",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"USC00049490","WEAVERVILLE, CA US","40.7367","-122.9404","627.3","2013-09","746",,,"30",,,"0.55","101","99","1.44",,"64.6","82.7","46.4"
"USC00049490","WEAVERVILLE, CA US","40.7367","-122.9404","627.3","2013-10","746",,,"27",,,"0.01","87","467","0.01",,"53.1","75.2","31.0"
"USC00049490","WEAVERVILLE, CA US","40.7367","-122.9404","627.3","2013-11","746",,,"20",,,"1.19","74","1015","1.42",,"46.7","63.5","30.0"
"USC00049490","WEAVERVILLE, CA US","40.7367","-122.9404","627.3","2013-12","746",,,"8",,,"0.36","63","1929","0.48",,"35.5","49.1","21.9"
"US1CAOR0001","ORANGE 3.5 ENE, CA US","33.82906","-117.77","247.2","2013-09",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CAOR0001","ORANGE 3.5 ENE, CA US","33.82906","-117.77","247.2","2013-10",,,"0",,,"0.0","0.24",,,"0.29","0.0",,,
"US1CAOR0001","ORANGE 3.5 ENE, CA US","33.82906","-117.77","247.2","2013-11",,,,,,,"0.37",,,"0.75",,,,
"US1CAOR0001","ORANGE 3.5 ENE, CA US","33.82906","-117.77","247.2","2013-12",,,"0",,,"0.0","0.30",,,"0.51","0.0",,,
"USW00023161","BARSTOW DAGGETT AIRPORT, CA US","34.8536","-116.7858","584.3","2013-09","3239",,,"50",,,"0.51","104","1","0.59",,"80.9","94.8","66.9"
"USW00023161","BARSTOW DAGGETT AIRPORT, CA US","34.8536","-116.7858","584.3","2013-10","3314",,,"42",,,"0.01","93","68","0.01",,"65.2","79.8","50.7"
"USW00023161","BARSTOW DAGGETT AIRPORT, CA US","34.8536","-116.7858","584.3","2013-11","3314",,,"37",,,"0.92","80","326","1.76",,"56.4","68.3","44.5"
"USW00023161","BARSTOW DAGGETT AIRPORT, CA US","34.8536","-116.7858","584.3","2013-12","3314",,,"21",,,"0.11","72","855","0.11",,"47.5","60.1","35.0"
"USR0000CPHI","PINE HILLS CALIFORNIA, CA US","33.0164","-116.6339","0.0","2013-09","1045",,,"39",,,,"96","33",,,"71.0","85.9","56.1"
"USR0000CPHI","PINE HILLS CALIFORNIA, CA US","33.0164","-116.6339","0.0","2013-10","1060",,,"35",,,,"83","209",,,"59.8","73.4","46.2"
"USR0000CPHI","PINE HILLS CALIFORNIA, CA US","33.0164","-116.6339","0.0","2013-11","1068",,,"33",,,,"83","518",,,"55.0","65.7","44.2"
"USR0000CPHI","PINE HILLS CALIFORNIA, CA US","33.0164","-116.6339","0.0","2013-12","1072",,,"28",,,,"79","963",,,"50.8","60.1","41.4"
"US1CAOR0006","SILVERADO 1.0 ESE, CA US","33.74552","-117.61986","424.9","2013-09",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CAOR0006","SILVERADO 1.0 ESE, CA US","33.74552","-117.61986","424.9","2013-10",,,"0",,,"0.0","0.68",,,"0.91","0.0",,,
"US1CAOR0006","SILVERADO 1.0 ESE, CA US","33.74552","-117.61986","424.9","2013-11",,,"0",,,"0.0","1.51",,,"2.46","0.0",,,
"US1CAOR0006","SILVERADO 1.0 ESE, CA US","33.74552","-117.61986","424.9","2013-12",,,"0",,,"0.0","0.64",,,"1.23","0.0",,,
"USW00024259","MONTAGUE SISKIYOU AIRPORT, CA US","41.78139","-122.46806","808.0","2013-09","754",,,"29",,,"0.27","97","149","0.74",,"62.8","79.2","46.4"
"USW00024259","MONTAGUE SISKIYOU AIRPORT, CA US","41.78139","-122.46806","808.0","2013-10","754",,,"24",,,"0.08","77","649","0.08",,"48.9","67.2","30.5"
"USW00024259","MONTAGUE SISKIYOU AIRPORT, CA US","41.78139","-122.46806","808.0","2013-11","754",,,"16",,,"0.24","71","1336","0.47",,"42.1","56.9","27.2"
"USW00024259","MONTAGUE SISKIYOU AIRPORT, CA US","41.78139","-122.46806","808.0","2013-12","754",,,"-9",,,"0.05","57","2500","0.09",,"27.4","40.2","14.7"
"USW00024257","REDDING AIRPORT, CA US","40.5175","-122.2986","151.5","2013-09","1938",,"0","47",,"0.0","1.22","106","22","1.39","0.0","72.6","86.6","58.5"
"USW00024257","REDDING AIRPORT, CA US","40.5175","-122.2986","151.5","2013-10","1957",,,"38",,,"0.01","91","122","0.01",,"62.4","78.4","46.4"
"USW00024257","REDDING AIRPORT, CA US","40.5175","-122.2986","151.5","2013-11","1957",,,"28",,,"1.30","82","445","1.72",,"54.2","68.2","40.2"
"USW00024257","REDDING AIRPORT, CA US","40.5175","-122.2986","151.5","2013-12","1957","3","1","20","5","5.0","0.38","78","1037","0.38","5.0","45.9","61.0","30.8"
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","34.3617","-118.4217","1219.2","2013-09","1314",,,"45",,,,"96","33",,,"73.3","84.0","62.7"
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","34.3617","-118.4217","1219.2","2013-11",,,,"34",,,,"81",,,,"54.5","61.3","47.7"
"USR0000CCP9","CAMP 9 CALIFORNIA, CA US","34.3617","-118.4217","1219.2","2013-12",,,,"28",,,,"78",,,,"50.0","56.5","43.4"
"USR0000CPIE","PIERCE CALIFORNIA, CA US","40.2461","-120.6422","1737.4","2013-09","346",,,"31",,,,"84","272",,,"58.0","69.2","46.7"
"USR0000CPIE","PIERCE CALIFORNIA, CA US","40.2461","-120.6422","1737.4","2013-10","346",,,"29",,,,"72","797",,,"48.1","60.6","35.6"
"USC00040673","BEN LOMOND NUMBER 4, CA US","37.0855","-122.0797","128.0","2013-09","676",,,"37",,,"0.39","103","13","0.40",,"69.0","89.2","48.8"
"USC00040673","BEN LOMOND NUMBER 4, CA US","37.0855","-122.0797","128.0","2013-10","679",,,"34",,,"0.05","93","162","0.05",,"60.3","81.9","38.7"
"USC00040673","BEN LOMOND NUMBER 4, CA US","37.0855","-122.0797","128.0","2013-11","681",,,"31",,,"0.80","88","442","0.80",,"55.7","74.2","37.3"
"USC00040673","BEN LOMOND NUMBER 4, CA US","37.0855","-122.0797","128.0","2013-12","681",,,"20",,,"1.14","83","940","1.14",,"48.9","69.8","28.1"
"USR0000CCOU","CO LINE CALIFORNIA, CA US","39.0189","-122.4119","635.5","2013-09",,,,"46",,,,"102","31",,,"71.8","85.6","58.0"
"USR0000CCOU","CO LINE CALIFORNIA, CA US","39.0189","-122.4119","635.5","2013-10",,,,"41",,,,"88","105",,,"65.5","77.0","54.1"
"USR0000CCOU","CO LINE CALIFORNIA, CA US","39.0189","-122.4119","635.5","2013-11",,,,"41",,,,"78","340",,,"57.2","66.6","47.9"
"USR0000CCOU","CO LINE CALIFORNIA, CA US","39.0189","-122.4119","635.5","2013-12",,,,"24",,,,"74","766",,,"51.3","60.3","42.2"
"USR0000CPIH","PINEHURST CALIFORNIA, CA US","36.6853","-119.0","1237.5","2013-09",,,,"40",,,,"94",,,,"70.1","83.0","57.2"
"USR0000CPIH","PINEHURST CALIFORNIA, CA US","36.6853","-119.0","1237.5","2013-10",,,,"34",,,,"82",,,,"59.4","71.7","47.0"
"USR0000CPIH","PINEHURST CALIFORNIA, CA US","36.6853","-119.0","1237.5","2013-11",,,,"35",,,,"77",,,,"53.5","63.9","43.2"
"USR0000CPIH","PINEHURST CALIFORNIA, CA US","36.6853","-119.0","1237.5","2013-12",,,,"19",,,,"79",,,,"48.3","58.7","37.9"
"USR0000CLAB","LOS BANOS CALIFORNIA, CA US","37.0547","-121.0531","106.7","2013-09","1747",,,"56",,,,"99","0",,,"74.2","85.5","63.0"
"USR0000CLAB","LOS BANOS CALIFORNIA, CA US","37.0547","-121.0531","106.7","2013-10","1833",,,"49",,,,"86","35",,,"66.6","77.4","55.9"
"USR0000CLAB","LOS BANOS CALIFORNIA, CA US","37.0547","-121.0531","106.7","2013-11","1834",,,"42",,,,"76","225",,,"58.7","67.4","50.1"
"USR0000CLAB","LOS BANOS CALIFORNIA, CA US","37.0547","-121.0531","106.7","2013-12","1834",,,"28",,,,"69","718",,,"49.1","58.3","39.8"
"US1CASH0064","ANDERSON 8.5 WNW, CA US","40.474603","-122.452203","249.6","2013-09",,,,,,,"1.08",,,"1.36",,,,
"USR0000CCOO","COOSKIE MOUNTAIN CALIFORNIA, CA US","40.2569","-124.2661","899.2","2013-09","466",,,"40",,,,"96","278",,,"60.8","69.9","51.7"
"USR0000CCOO","COOSKIE MOUNTAIN CALIFORNIA, CA US","40.2569","-124.2661","899.2","2013-10","502",,,"38",,,,"84","520",,,"58.0","67.5","48.5"
"USR0000CCOO","COOSKIE MOUNTAIN CALIFORNIA, CA US","40.2569","-124.2661","899.2","2013-11","502",,,"35",,,,"74","964",,,"50.2","57.1","43.2"
"USR0000CCOO","COOSKIE MOUNTAIN CALIFORNIA, CA US","40.2569","-124.2661","899.2","2013-12","503",,,"19",,,,"76","1483",,,"47.7","55.4","40.0"
"USR0000CCON","CONVERSE CALIFORNIA, CA US","34.1942","-116.9131","1712.4","2013-09","533",,,"34",,,,"90","97",,,"64.5","80.5","48.6"
"USR0000CCON","CONVERSE CALIFORNIA, CA US","34.1942","-116.9131","1712.4","2013-10","533",,,"27",,,,"81","450",,,"53.6","69.0","38.2"
"USR0000CCON","CONVERSE CALIFORNIA, CA US","34.1942","-116.9131","1712.4","2013-11","533",,,"27",,,,"76","946",,,"48.5","61.5","35.5"
"USR0000CCON","CONVERSE CALIFORNIA, CA US","34.1942","-116.9131","1712.4","2013-12","533",,,"16",,,,"77","1532",,,"46.1","58.2","34.0"
"USR0000CESP","ESPERANZA CALIFORNIA, CA US","38.2428","-120.515","780.0","2013-09","1104",,,"39",,,,"97","73",,,"67.8","82.4","53.2"
"USR0000CESP","ESPERANZA CALIFORNIA, CA US","38.2428","-120.515","780.0","2013-10","1108",,,"35",,,,"85","258",,,"59.2","73.5","44.9"
"USR0000CESP","ESPERANZA CALIFORNIA, CA US","38.2428","-120.515","780.0","2013-11","1108",,,"34",,,,"77","603",,,"53.5","65.8","41.1"
"USR0000CESP","ESPERANZA CALIFORNIA, CA US","38.2428","-120.515","780.0","2013-12","1108",,,"16",,,,"74","1196",,,"45.9","58.8","33.0"
"USR0000CCOR","CORRALITOS CALIFORNIA, CA US","36.9911","-121.7978","137.2","2013-09","251",,,"41",,,,"94","98",,,"66.1","81.4","50.7"
"USR0000CCOR","CORRALITOS CALIFORNIA, CA US","36.9911","-121.7978","137.2","2013-10","262",,,"40",,,,"90","276",,,"59.6","74.9","44.4"
"USR0000CCOR","CORRALITOS CALIFORNIA, CA US","36.9911","-121.7978","137.2","2013-11","262",,,"36",,,,"82","551",,,"55.8","69.8","41.8"
"USR0000CCOR","CORRALITOS CALIFORNIA, CA US","36.9911","-121.7978","137.2","2013-12","262",,,"24",,,,"81","1012",,,"50.1","65.8","34.5"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.938","-118.3888","29.6","2013-09","552",,"0","56",,"0.0","0.00","87","2","0.00","0.0","70.1","76.7","63.6"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.938","-118.3888","29.6","2013-10","620",,,"52",,,"0.02","91","47","0.02",,"65.7","73.1","58.3"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.938","-118.3888","29.6","2013-11","657",,,"50",,,"0.31","90","112","0.69",,"64.1","72.4","55.8"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.938","-118.3888","29.6","2013-12","671",,,"39",,,"0.26","85","312","0.30",,"59.0","69.4","48.6"
"US1CAOR0016","NEWPORT BEACH 3.1 ESE, CA US","33.589433","-117.865235","25.6","2013-11",,,,,,,"0.25",,,"0.54",,,,
"US1CAOR0016","NEWPORT BEACH 3.1 ESE, CA US","33.589433","-117.865235","25.6","2013-12",,,"0",,,"0.0","0.18",,,"0.34","0.0",,,
"US1CAFR0013","CLOVIS 1.3 NE, CA US","36.833034","-119.680822","114.3","2013-09",,,"0",,,"0.0","0.03",,,"0.03","0.0",,,
"US1CAFR0013","CLOVIS 1.3 NE, CA US","36.833034","-119.680822","114.3","2013-10",,,"0",,,"0.0","0.04",,,"0.07","0.0",,,
"US1CAFR0013","CLOVIS 1.3 NE, CA US","36.833034","-119.680822","114.3","2013-11",,,"0",,,"0.0","0.51",,,"0.54","0.0",,,
"US1CAFR0013","CLOVIS 1.3 NE, CA US","36.833034","-119.680822","114.3","2013-12",,,"0",,,"0.0","0.22",,,"0.24","0.0",,,
"USC00047085","PORTOLA, CA US","39.8053","-120.4719","1478.3","2013-09","219","0","0","25","0","0.0","0.35","88","367","1.28","0.0","57.2","74.7","39.7"
"USC00047085","PORTOLA, CA US","39.8053","-120.4719","1478.3","2013-10","219","0","0","22","0","0.0","0.20","74","991","0.30","0.0","44.9","63.7","26.0"
"USC00047085","PORTOLA, CA US","39.8053","-120.4719","1478.3","2013-11","219","0","0","12","0","0.0","0.40","71","1757","0.50","0.0","39.5","55.6","23.3"
"USC00047085","PORTOLA, CA US","39.8053","-120.4719","1478.3","2013-12","219","19","1","-14","6","8.0","0.49","58","3002","0.55","8.0","24.8","39.2","10.5"
"US1CAFR0014","FRESNO 2.4 NW, CA US","36.805333","-119.822217","97.2","2013-09",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CAFR0014","FRESNO 2.4 NW, CA US","36.805333","-119.822217","97.2","2013-10",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CAFR0014","FRESNO 2.4 NW, CA US","36.805333","-119.822217","97.2","2013-11",,,"0",,,"0.0","0.26",,,"0.26","0.0",,,
"US1CAFR0014","FRESNO 2.4 NW, CA US","36.805333","-119.822217","97.2","2013-12",,,"0",,,"0.0","0.21",,,"0.22","0.0",,,
"USC00040449","BALCH POWER HOUSE, CA US","36.9092","-119.0883","528.8","2013-09","1759",,,"47",,,"0.20","94","17","0.20",,"73.8","85.7","62.0"
"USC00040449","BALCH POWER HOUSE, CA US","36.9092","-119.0883","528.8","2013-10","1788",,,"38",,,"0.70","82","94","1.05",,"63.3","75.2","51.5"
"USC00040449","BALCH POWER HOUSE, CA US","36.9092","-119.0883","528.8","2013-11","1788",,,"40",,,"0.34","73","364","0.39",,"54.6","63.7","45.6"
"USC00040449","BALCH POWER HOUSE, CA US","36.9092","-119.0883","528.8","2013-12","1788",,,"25",,,"0.43","67","915","0.82",,"44.6","53.1","36.1"
"USR0000CTOM","MOUNT TOM CALIFORNIA, CA US","37.3761","-119.1783","2748.7","2013-09","51",,,"23",,,,"71","637",,,"53.4","61.5","45.2"
"USR0000CTOM","MOUNT TOM CALIFORNIA, CA US","37.3761","-119.1783","2748.7","2013-10","51",,,"20",,,,"68","1223",,,"44.5","52.3","36.6"
"USR0000CTOM","MOUNT TOM CALIFORNIA, CA US","37.3761","-119.1783","2748.7","2013-11","51",,,"18",,,,"59","1989",,,"39.5","46.2","32.8"
"USR0000CTOM","MOUNT TOM CALIFORNIA, CA US","37.3761","-119.1783","2748.7","2013-12","51",,,"3",,,,"60","2903",,,"35.5","42.9","28.1"
"USW00023179","NEEDLES AIRPORT, CA US","34.7675","-114.6188","271.3","2013-09","4578",,,"60",,,"0.12","109","0","0.26",,"86.3","98.5","74.1"
"USW00023179","NEEDLES AIRPORT, CA US","34.7675","-114.6188","271.3","2013-10","4806",,,"48",,,"0.03","96","6","0.03",,"72.1","85.4","58.9"
"USW00023179","NEEDLES AIRPORT, CA US","34.7675","-114.6188","271.3","2013-11","4850",,,"45",,,"0.33","86","93","0.91",,"63.6","75.0","52.2"
"USW00023179","NEEDLES AIRPORT, CA US","34.7675","-114.6188","271.3","2013-12","4850",,,"31",,,"0.01","74","426","0.01",,"54.3","64.4","44.1"
"US1CAOR0017","MISSION VIEJO 1.6 ENE, CA US","33.623857","-117.627472","310.3","2013-09",,"0","0",,"0","0.0","0.00",,,"0.00","0.0",,,
"US1CAOR0017","MISSION VIEJO 1.6 ENE, CA US","33.623857","-117.627472","310.3","2013-10",,"0","0",,"0","0.0","0.91",,,"0.96","0.0",,,
"US1CAOR0017","MISSION VIEJO 1.6 ENE, CA US","33.623857","-117.627472","310.3","2013-11",,"0","0",,"0","0.0","0.39",,,"0.99","0.0",,,
"US1CAOR0017","MISSION VIEJO 1.6 ENE, CA US","33.623857","-117.627472","310.3","2013-12",,"0","0",,"0","0.0","0.25",,,"0.42","0.0",,,
"US1CAOR0019","MISSION VIEJO 1.3 SSE, CA US","33.595421","-117.644161","214.6","2013-09",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CAOR0019","MISSION VIEJO 1.3 SSE, CA US","33.595421","-117.644161","214.6","2013-10",,,"0",,,"0.0","0.94",,,"0.98","0.0",,,
"US1CAOR0019","MISSION VIEJO 1.3 SSE, CA US","33.595421","-117.644161","214.6","2013-11",,,,,,,"0.63",,,"1.21",,,,
"US1CAOR0019","MISSION VIEJO 1.3 SSE, CA US","33.595421","-117.644161","214.6","2013-12",,,"0",,,"0.0","0.30",,,"0.47","0.0",,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","38.5764","-122.578","106.1","2013-09",,,"0",,,"0.0","0.50",,,"0.63","0.0",,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","38.5764","-122.578","106.1","2013-10",,,"0",,,"0.0","0.05",,,"0.05","0.0",,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","38.5764","-122.578","106.1","2013-11",,,"0",,,"0.0","0.88",,,"1.05","0.0",,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","38.5764","-122.578","106.1","2013-12",,,"0",,,"0.0","0.59",,,"0.59","0.0",,,
"USC00042863","ESCONDIDO NUMBER 2, CA US","33.121","-117.09","182.9","2013-09","1313",,,"51",,,"0.00","99","0","0.00",,"75.7","88.2","63.2"
"USC00042863","ESCONDIDO NUMBER 2, CA US","33.121","-117.09","182.9","2013-10","1385",,,"46",,,"0.51","94","31","1.14",,"66.3","78.6","54.0"
"USC00042863","ESCONDIDO NUMBER 2, CA US","33.121","-117.09","182.9","2013-11","1410",,,"44",,,"0.24","92","143","0.39",,"62.1","74.1","50.1"
"USC00042863","ESCONDIDO NUMBER 2, CA US","33.121","-117.09","182.9","2013-12","1412",,,"35",,,"0.23","86","394","0.38",,"57.0","70.9","43.1"
"USC00040444","BAKERSFIELD 5 NW, CA US","35.4186","-119.0508","143.3","2013-09","2202",,,"51",,,"0.00","104","0","0.00",,"78.1","91.3","64.9"
"USC00040444","BAKERSFIELD 5 NW, CA US","35.4186","-119.0508","143.3","2013-10","2272",,,"45",,,"0.03","90","43","0.03",,"65.9","79.4","52.4"
"USC00040444","BAKERSFIELD 5 NW, CA US","35.4186","-119.0508","143.3","2013-11","2273",,,"43",,,"0.16","86","230","0.16",,"57.6","70.3","44.9"
"USC00040444","BAKERSFIELD 5 NW, CA US","35.4186","-119.0508","143.3","2013-12","2273",,,"25",,,"0.05","71","778","0.05",,"47.3","60.2","34.5"
"USC00041534","CARMEL VALLEY, CA US","36.4805","-121.7244","146.3","2013-09","218",,,"42",,,"0.05","93","148","0.05",,"65.2","80.5","49.9"
"USC00041534","CARMEL VALLEY, CA US","36.4805","-121.7244","146.3","2013-10","229",,,"36",,,"0.40","89","349","0.47",,"58.8","74.6","43.1"
"USC00041534","CARMEL VALLEY, CA US","36.4805","-121.7244","146.3","2013-11","229",,,"35",,,"0.32","80","628","0.43",,"55.7","69.7","41.7"
"USC00041534","CARMEL VALLEY, CA US","36.4805","-121.7244","146.3","2013-12","229",,,"23",,,"0.39","82","1060","0.43",,"51.1","65.8","36.4"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2013-09","2",,,"40",,,"0.77","77","412","0.86",,"60.2","68.1","52.4"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2013-10","4",,,"38",,,"0.00","82","694","0.00",,"55.3","64.9","45.8"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2013-11","4",,,"34",,,"1.19","69","1067","1.24",,"52.6","61.3","43.8"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2013-12","4",,,"27",,,"0.19","72","1532","0.23",,"50.0","60.6","39.4"
"US1CATH0005","RED BLUFF 6.0 W, CA US","40.159076","-122.35154","127.4","2013-10",,,"0",,,"0.0","0.06",,,"0.08","0.0",,,
"US1CATH0005","RED BLUFF 6.0 W, CA US","40.159076","-122.35154","127.4","2013-11",,,"0",,,"0.0","0.96",,,"1.39","0.0",,,
"US1CATH0005","RED BLUFF 6.0 W, CA US","40.159076","-122.35154","127.4","2013-12",,,"0",,,"0.0","0.36",,,"0.36","0.0",,,
"US1CAFR0005","TOLLHOUSE 6.2 SSE, CA US","36.93424","-119.35855","425.8","2013-09",,,"0",,,"0.0","0.05",,,"0.05","0.0",,,
"US1CAFR0005","TOLLHOUSE 6.2 SSE, CA US","36.93424","-119.35855","425.8","2013-10",,,"0",,,"0.0","0.18",,,"0.30","0.0",,,
"US1CAFR0005","TOLLHOUSE 6.2 SSE, CA US","36.93424","-119.35855","425.8","2013-11",,,"0",,,"0.0","0.25",,,"0.35","0.0",,,
"US1CAFR0005","TOLLHOUSE 6.2 SSE, CA US","36.93424","-119.35855","425.8","2013-12",,,"1",,,"1.1","0.41",,,"0.57","1.1",,,
"US1CAFR0008","HELM 2.7 NNE, CA US","36.57016667","-120.08916667","55.8","2013-09",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CAFR0008","HELM 2.7 NNE, CA US","36.57016667","-120.08916667","55.8","2013-10",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CAFR0008","HELM 2.7 NNE, CA US","36.57016667","-120.08916667","55.8","2013-12",,,"0",,,"0.0","0.13",,,"0.13","0.0",,,
"US1CATH0007","RED BLUFF 2.3 N, CA US","40.207341","-122.234748","130.5","2013-09",,,"0",,,"0.0","0.67",,,"0.73","0.0",,,
"US1CATH0007","RED BLUFF 2.3 N, CA US","40.207341","-122.234748","130.5","2013-12",,,"1",,,"1.0","0.30",,,"0.30","1.0",,,
"US1CAFR0007","FRESNO 4.3 NNW, CA US","36.836182","-119.829281","101.5","2013-09",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CAFR0007","FRESNO 4.3 NNW, CA US","36.836182","-119.829281","101.5","2013-10",,,"0",,,"0.0","0.03",,,"0.05","0.0",,,
"US1CAFR0007","FRESNO 4.3 NNW, CA US","36.836182","-119.829281","101.5","2013-11",,,"0",,,"0.0","0.35",,,"0.38","0.0",,,
"US1CAFR0007","FRESNO 4.3 NNW, CA US","36.836182","-119.829281","101.5","2013-12",,,"0",,,"0.0","0.22",,,"0.23","0.0",,,
"US1CATH0009","RED BLUFF 1.1 S, CA US","40.1576309204102","-122.236198425293","98.5","2013-09",,,,,,,"0.42",,,"0.53",,,,
"US1CATH0009","RED BLUFF 1.1 S, CA US","40.1576309204102","-122.236198425293","98.5","2013-10",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CATH0009","RED BLUFF 1.1 S, CA US","40.1576309204102","-122.236198425293","98.5","2013-11",,"0","0",,"0","0.0","0.75",,,"1.16","0.0",,,
"US1CATH0009","RED BLUFF 1.1 S, CA US","40.1576309204102","-122.236198425293","98.5","2013-12",,,"0",,,"0.0",,,,,"0.0",,,
"US1CAFR0002","CLOVIS 2.9 N, CA US","36.861105","-119.693063","116.4","2013-09",,,"0",,,"0.0","0.08",,,"0.08","0.0",,,
"US1CAFR0002","CLOVIS 2.9 N, CA US","36.861105","-119.693063","116.4","2013-10",,,"0",,,"0.0","0.07",,,"0.07","0.0",,,
"US1CAFR0002","CLOVIS 2.9 N, CA US","36.861105","-119.693063","116.4","2013-11",,,"0",,,"0.0","0.45",,,"0.48","0.0",,,
"US1CAFR0002","CLOVIS 2.9 N, CA US","36.861105","-119.693063","116.4","2013-12",,,"0",,,"0.0","0.27",,,"0.30","0.0",,,
"US1CAFR0003","TOLLHOUSE 2.0 SSE, CA US","36.989665","-119.397064","509.9","2013-09",,,"0",,,"0.0","0.01",,,"0.01","0.0",,,
"US1CAFR0003","TOLLHOUSE 2.0 SSE, CA US","36.989665","-119.397064","509.9","2013-10",,,"0",,,"0.0","0.17",,,"0.29","0.0",,,
"US1CAFR0003","TOLLHOUSE 2.0 SSE, CA US","36.989665","-119.397064","509.9","2013-11",,,"0",,,"0.0","0.75",,,"0.87","0.0",,,
"US1CAFR0003","TOLLHOUSE 2.0 SSE, CA US","36.989665","-119.397064","509.9","2013-12",,,"1",,,"1.0","0.45",,,"0.73","1.0",,,
"USS0019L19S","EBBETTS PASS, CA US","38.55","-119.8","2671.6","2013-09","10","0",,"24","0",,"0.40","71","816","0.80",,"51.0","60.0","41.9"
"USS0019L19S","EBBETTS PASS, CA US","38.55","-119.8","2671.6","2013-10","10","4",,"20","5",,"0.50","67","1527","0.99",,"42.1","51.5","32.6"
"USS0019L19S","EBBETTS PASS, CA US","38.55","-119.8","2671.6","2013-11","10","12",,"13","9",,"0.80","59","2357","1.10",,"37.3","45.3","29.4"
"USS0019L19S","EBBETTS PASS, CA US","38.55","-119.8","2671.6","2013-12","10","31",,"-1","21",,"1.20","58","3372","3.90",,"32.3","42.5","22.0"
"USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","38.573","-122.4405","522.7","2013-09","510",,,"45",,,"0.90","96","115","1.04",,"65.5","78.4","52.5"
"USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","38.573","-122.4405","522.7","2013-10","516",,,"36",,,"0.00","79","267","0.00",,"60.3","72.3","48.4"
"USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","38.573","-122.4405","522.7","2013-11","516",,,"36",,,"0.47","73","598","0.94",,"53.9","63.2","44.7"
"USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","38.573","-122.4405","522.7","2013-12","516",,,"24",,,"0.51","69","1099","0.52",,"48.8","58.5","39.2"
